,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Way,Spend
7953,1,0,4,0,28.0,0,0.0,101.0,0.0,0.0,12143.0,10,12244.0
7954,2,1,5,2,40.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7955,2,0,5,2,39.0,0,5327.0,0.0,290.0,0.0,0.0,22,5617.0
7958,0,0,5,2,24.0,0,686.0,0.0,13.0,0.0,0.0,02,699.0
7959,2,0,3,2,45.0,1,1093.0,950.0,341.0,0.0,0.0,22,2384.0
7960,2,0,3,0,33.0,0,1914.0,5.0,0.0,0.0,228.0,20,2147.0
7961,2,1,4,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7962,0,0,5,2,15.0,0,114.0,161.0,22.0,419.0,0.0,02,716.0
7963,0,0,5,2,18.0,0,0.0,0.0,7.0,717.0,0.0,02,724.0
7964,0,0,5,2,21.0,0,129.0,106.0,280.0,183.0,18.0,02,716.0
7965,2,1,5,2,37.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7967,2,0,4,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7968,2,0,5,2,17.0,0,387.0,0.0,28.0,2183.0,0.0,22,2598.0
7969,0,0,4,1,58.0,0,487.0,0.0,195.0,0.0,7.0,01,689.0
7970,1,0,1,0,25.0,1,0.0,3978.0,0.0,266.0,597.0,10,4841.0
7971,1,1,1,2,39.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
7972,1,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
7973,2,0,4,2,27.0,1,3.0,952.0,208.0,951.0,0.0,22,2114.0
7974,2,0,5,2,3.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7975,2,1,5,2,18.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7976,0,1,6,0,18.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
7978,0,0,6,2,22.0,0,3.0,214.0,0.0,0.0,591.0,02,808.0
7979,1,0,0,2,34.0,0,0.0,3636.0,0.0,70.0,27.0,12,3733.0
7980,0,1,6,1,19.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
7981,2,0,5,2,26.0,0,5757.0,0.0,206.0,0.0,0.0,22,5963.0
7982,1,0,0,2,33.0,0,0.0,739.0,0.0,140.0,6901.0,12,7780.0
7984,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
7985,2,1,5,2,40.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7987,2,1,5,2,8.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7988,2,0,5,2,54.0,0,1763.0,0.0,11.0,0.0,0.0,22,1774.0
7990,2,1,5,2,56.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7991,0,0,6,1,21.0,0,4.0,3.0,149.0,17.0,442.0,01,615.0
7992,1,1,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
7993,1,1,2,2,33.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
7994,0,0,5,2,22.0,0,4.0,0.0,72.0,21.0,600.0,02,697.0
7995,2,0,3,2,50.0,0,748.0,164.0,269.0,0.0,0.0,22,1181.0
7996,2,0,4,0,24.0,0,0.0,0.0,396.0,256.0,1482.0,20,2134.0
7998,2,1,4,2,59.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
7999,1,0,3,0,26.0,0,6.0,728.0,0.0,1273.0,1116.0,10,3123.0
8000,1,0,3,2,19.0,0,0.0,1406.0,0.0,4199.0,2123.0,12,7728.0
8001,0,0,6,2,37.0,0,210.0,3.0,601.0,1.0,68.0,02,883.0
8002,2,1,4,2,22.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8003,1,1,2,2,44.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8004,1,1,2,0,25.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8005,0,1,6,2,23.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8007,0,1,6,1,39.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8009,0,0,6,0,14.0,0,547.0,145.0,5.0,0.0,9.0,00,706.0
8010,0,1,6,2,3.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8015,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8016,1,0,2,2,67.0,0,0.0,82.0,0.0,2279.0,293.0,12,2654.0
8018,1,0,2,2,26.0,0,0.0,226.0,0.0,436.0,4051.0,12,4713.0
8019,1,1,2,0,33.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8020,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8021,0,0,5,2,24.0,0,13.0,221.0,0.0,1154.0,0.0,02,1388.0
8022,0,0,4,2,26.0,0,0.0,0.0,148.0,551.0,89.0,02,788.0
8023,0,0,6,1,21.0,0,0.0,2202.0,9.0,71.0,100.0,01,2382.0
8024,0,0,4,2,27.0,0,0.0,0.0,2.0,994.0,0.0,02,996.0
8025,0,1,6,1,15.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8026,0,0,5,0,24.0,0,2.0,644.0,0.0,0.0,0.0,00,646.0
8028,0,0,6,2,10.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8029,0,0,6,2,23.0,0,4.0,3.0,1785.0,0.0,0.0,02,1792.0
8030,0,0,4,0,50.0,0,0.0,0.0,117.0,712.0,0.0,00,829.0
8031,0,1,6,0,13.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8032,2,0,5,2,43.0,0,27.0,0.0,797.0,830.0,161.0,22,1815.0
8033,2,1,5,0,20.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
8034,0,0,5,2,21.0,0,11.0,1475.0,0.0,0.0,0.0,02,1486.0
8035,1,0,1,0,18.0,0,0.0,694.0,0.0,0.0,1370.0,10,2064.0
8036,1,1,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8037,1,0,4,2,47.0,0,187.0,268.0,977.0,3441.0,236.0,12,5109.0
8038,2,0,5,2,35.0,1,1234.0,35.0,7.0,0.0,0.0,22,1276.0
8040,0,0,5,2,46.0,0,135.0,0.0,0.0,0.0,928.0,02,1063.0
8042,0,0,5,2,26.0,0,1.0,0.0,1.0,15.0,854.0,02,871.0
8043,0,0,5,1,49.0,0,0.0,18.0,0.0,0.0,686.0,01,704.0
8044,0,1,6,2,28.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8045,2,1,4,2,37.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8047,0,0,6,2,38.0,0,1739.0,0.0,0.0,83.0,0.0,02,1822.0
8048,0,0,4,2,18.0,0,224.0,0.0,0.0,0.0,1384.0,02,1608.0
8049,2,1,5,2,55.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8051,2,0,5,2,25.0,0,987.0,0.0,6221.0,141.0,0.0,22,7349.0
8053,0,1,6,2,22.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8054,0,0,6,2,4.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8055,0,0,6,0,3.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8056,2,1,4,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8057,2,0,3,2,24.0,0,1455.0,2207.0,163.0,2354.0,0.0,22,6179.0
8059,2,0,5,2,3.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8060,2,0,5,2,19.0,0,1146.0,0.0,3.0,0.0,0.0,22,1149.0
8061,2,1,5,2,22.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8062,0,0,5,1,20.0,0,0.0,4.0,0.0,0.0,625.0,01,629.0
8063,2,0,5,2,18.0,0,2048.0,0.0,2.0,848.0,0.0,22,2898.0
8064,0,0,5,2,27.0,0,20.0,0.0,11.0,0.0,848.0,02,879.0
8065,0,0,5,2,29.0,0,0.0,0.0,0.0,0.0,1972.0,02,1972.0
8066,0,0,5,0,23.0,0,1.0,26.0,1908.0,318.0,0.0,00,2253.0
8067,1,1,2,2,48.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8068,1,0,2,2,32.0,0,0.0,1285.0,0.0,3030.0,334.0,12,4649.0
8069,1,1,2,2,55.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8070,1,0,2,0,49.0,0,3.0,1108.0,2.0,5775.0,1964.0,10,8852.0
8071,0,1,6,2,15.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8072,0,1,6,2,50.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8073,0,0,5,2,35.0,0,777.0,0.0,23.0,0.0,61.0,02,861.0
8074,1,0,0,2,29.0,0,0.0,4455.0,0.0,1663.0,4435.0,12,10553.0
8075,1,0,0,0,38.0,1,0.0,1298.0,0.0,1841.0,1547.0,10,4686.0
8076,1,1,0,0,29.0,1,0.0,0.0,0.0,0.0,0.0,10,0.0
8077,2,0,5,2,39.0,0,200.0,0.0,1083.0,65.0,0.0,22,1348.0
8078,2,0,4,2,49.0,0,0.0,1.0,1364.0,226.0,0.0,22,1591.0
8079,2,0,5,2,39.0,0,345.0,0.0,848.0,0.0,116.0,22,1309.0
8080,0,0,5,2,19.0,0,125.0,556.0,23.0,0.0,0.0,02,704.0
8081,0,0,5,2,19.0,0,886.0,0.0,0.0,1587.0,12.0,02,2485.0
8082,0,0,6,2,14.0,0,450.0,4791.0,896.0,0.0,0.0,02,6137.0
8084,0,0,6,2,40.0,0,909.0,0.0,0.0,0.0,0.0,02,909.0
8086,2,1,5,2,6.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8087,2,0,3,2,41.0,0,806.0,16.0,125.0,1008.0,0.0,22,1955.0
8088,2,0,4,2,37.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8089,0,0,5,2,31.0,0,949.0,0.0,22.0,0.0,0.0,02,971.0
8090,0,0,6,2,8.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8091,0,0,5,2,55.0,0,506.0,0.0,456.0,0.0,0.0,02,962.0
8092,0,1,6,1,16.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8093,1,0,0,0,29.0,0,1.0,764.0,1.0,265.0,1539.0,10,2570.0
8094,0,0,6,2,40.0,0,21.0,155.0,0.0,267.0,0.0,02,443.0
8096,2,0,5,2,21.0,0,4924.0,0.0,49.0,2.0,0.0,22,4975.0
8099,2,0,5,2,34.0,0,368.0,499.0,1729.0,0.0,2.0,22,2598.0
8100,2,0,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8101,0,0,5,1,42.0,0,51.0,6.0,87.0,21.0,404.0,01,569.0
8102,0,0,5,2,18.0,0,1.0,1.0,0.0,226.0,488.0,02,716.0
8103,0,1,6,0,21.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8106,0,1,6,1,18.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8107,0,1,6,1,27.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8108,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8109,0,0,6,2,10.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8110,0,1,6,2,8.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8111,2,0,5,2,40.0,0,76.0,0.0,1169.0,0.0,64.0,22,1309.0
8112,1,1,2,1,35.0,0,0.0,0.0,0.0,0.0,0.0,11,0.0
8113,2,0,5,2,13.0,0,217.0,7.0,928.0,0.0,728.0,22,1880.0
8114,2,0,5,0,19.0,0,203.0,0.0,172.0,1460.0,151.0,20,1986.0
8115,0,0,5,2,44.0,0,84.0,0.0,308.0,0.0,1179.0,02,1571.0
8118,0,0,6,1,28.0,0,679.0,0.0,0.0,0.0,0.0,01,679.0
8119,0,0,5,2,36.0,0,0.0,98.0,456.0,277.0,70.0,02,901.0
8122,2,0,3,2,50.0,0,1584.0,0.0,36.0,104.0,0.0,22,1724.0
8123,0,0,5,1,20.0,0,426.0,0.0,220.0,2.0,0.0,01,648.0
8124,0,0,5,2,38.0,0,139.0,9.0,0.0,0.0,582.0,02,730.0
8125,1,0,0,2,33.0,1,0.0,3076.0,0.0,3.0,994.0,12,4073.0
8126,1,0,0,0,54.0,0,0.0,1821.0,2370.0,949.0,46.0,10,5186.0
8128,0,0,5,0,23.0,0,0.0,247.0,1063.0,36.0,0.0,00,1346.0
8129,1,1,1,0,65.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8130,2,1,4,2,51.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8131,2,0,4,2,36.0,0,2002.0,0.0,10.0,87.0,0.0,22,2099.0
8132,0,0,5,2,38.0,0,32.0,1163.0,0.0,52.0,1935.0,02,3182.0
8133,0,0,5,0,28.0,0,34.0,0.0,0.0,0.0,658.0,00,692.0
8135,0,0,6,2,55.0,0,694.0,0.0,1.0,87.0,0.0,02,782.0
8136,0,0,5,2,23.0,0,1254.0,0.0,45.0,0.0,0.0,02,1299.0
8137,0,0,5,1,38.0,0,647.0,23.0,1.0,0.0,0.0,01,671.0
8138,0,1,6,0,18.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8139,0,1,6,1,32.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8141,0,0,6,2,62.0,0,0.0,592.0,164.0,0.0,0.0,02,756.0
8142,1,0,4,2,66.0,0,354.0,2639.0,0.0,1180.0,0.0,12,4173.0
8144,0,0,5,2,19.0,0,193.0,251.0,0.0,165.0,0.0,02,609.0
8147,0,0,5,2,20.0,0,227.0,0.0,1.0,0.0,707.0,02,935.0
8148,2,1,5,2,18.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8150,1,1,0,2,14.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8151,1,0,0,0,49.0,0,0.0,3853.0,0.0,245.0,178.0,10,4276.0
8152,1,0,0,2,49.0,0,4.0,44.0,1401.0,1043.0,0.0,12,2492.0
8154,0,0,4,2,53.0,0,1613.0,0.0,0.0,0.0,7.0,02,1620.0
8155,2,0,4,2,31.0,0,947.0,83.0,19.0,0.0,0.0,22,1049.0
8156,0,0,5,2,18.0,0,24.0,753.0,0.0,0.0,0.0,02,777.0
8157,0,0,5,2,24.0,0,0.0,0.0,124.0,4.0,471.0,02,599.0
8158,2,0,3,2,35.0,0,2758.0,0.0,1.0,0.0,0.0,22,2759.0
8159,0,0,5,2,27.0,0,0.0,0.0,0.0,545.0,89.0,02,634.0
8160,0,0,5,2,38.0,0,22.0,9.0,40.0,732.0,0.0,02,803.0
8161,0,0,5,2,23.0,0,0.0,0.0,9.0,69.0,1157.0,02,1235.0
8163,1,1,3,0,38.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8164,0,0,6,2,28.0,0,1.0,1484.0,210.0,0.0,5.0,02,1700.0
8165,2,0,5,2,25.0,0,520.0,0.0,139.0,0.0,77.0,22,736.0
8166,2,0,5,2,45.0,0,74.0,0.0,0.0,1130.0,22.0,22,1226.0
8168,0,0,6,2,30.0,0,32.0,180.0,497.0,0.0,99.0,02,808.0
8169,2,1,5,0,25.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
8170,2,1,5,2,24.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8171,2,0,5,2,44.0,0,1.0,0.0,2080.0,11.0,0.0,22,2092.0
8172,0,0,5,2,6.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8173,0,1,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8175,0,0,5,2,37.0,0,0.0,0.0,11.0,1028.0,7.0,02,1046.0
8176,0,0,5,2,15.0,0,0.0,912.0,82.0,5.0,0.0,02,999.0
8177,0,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8178,0,0,5,2,17.0,0,0.0,810.0,66.0,0.0,0.0,02,876.0
8179,0,0,6,2,58.0,0,0.0,805.0,3.0,3.0,0.0,02,811.0
8180,1,1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8182,2,0,3,2,29.0,0,257.0,0.0,782.0,8.0,3.0,22,1050.0
8183,0,1,6,2,24.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8184,0,0,4,2,40.0,0,0.0,0.0,286.0,6.0,570.0,02,862.0
8186,0,0,6,2,30.0,0,0.0,114.0,0.0,726.0,67.0,02,907.0
8187,0,0,6,2,20.0,0,0.0,91.0,2.0,623.0,93.0,02,809.0
8190,2,1,3,2,36.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8192,0,0,6,2,4.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8193,1,1,1,0,59.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8194,0,0,6,2,20.0,0,11.0,0.0,0.0,843.0,0.0,02,854.0
8195,0,0,6,0,4.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8196,0,0,4,2,23.0,0,0.0,565.0,0.0,35.0,188.0,02,788.0
8197,1,0,3,0,25.0,0,698.0,4978.0,0.0,146.0,0.0,10,5822.0
8198,0,0,5,1,20.0,0,0.0,571.0,82.0,0.0,0.0,01,653.0
8199,0,0,4,2,22.0,0,0.0,0.0,637.0,0.0,50.0,02,687.0
8200,0,0,6,2,6.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8201,0,0,5,2,14.0,0,588.0,144.0,1.0,0.0,168.0,02,901.0
8203,0,1,6,2,4.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8204,0,0,5,2,37.0,0,63.0,0.0,0.0,0.0,661.0,02,724.0
8205,0,0,5,2,14.0,0,0.0,1427.0,148.0,0.0,7.0,02,1582.0
8206,0,0,5,2,34.0,0,14.0,748.0,0.0,41.0,0.0,02,803.0
8207,0,1,6,0,3.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8208,0,0,5,1,18.0,0,0.0,3.0,110.0,588.0,0.0,01,701.0
8209,0,0,5,2,27.0,0,1771.0,0.0,242.0,0.0,37.0,02,2050.0
8210,0,0,6,2,19.0,0,0.0,0.0,855.0,11.0,42.0,02,908.0
8211,0,0,5,2,37.0,0,10.0,557.0,51.0,83.0,0.0,02,701.0
8212,1,1,3,2,29.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8213,0,0,5,1,37.0,0,570.0,0.0,7.0,107.0,0.0,01,684.0
8214,2,0,5,2,32.0,0,81.0,0.0,1363.0,0.0,0.0,22,1444.0
8215,0,0,6,1,22.0,0,0.0,0.0,0.0,617.0,0.0,01,617.0
8216,0,0,5,2,38.0,0,0.0,2532.0,0.0,204.0,0.0,02,2736.0
8217,0,0,5,2,24.0,0,0.0,0.0,0.0,2019.0,117.0,02,2136.0
8218,0,0,4,1,63.0,0,0.0,0.0,80.0,0.0,2322.0,01,2402.0
8219,2,1,4,2,23.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8220,0,0,6,1,41.0,0,413.0,0.0,0.0,7.0,347.0,01,767.0
8221,0,0,5,0,20.0,0,0.0,0.0,0.0,335.0,957.0,00,1292.0
8224,1,1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8225,1,1,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8227,0,0,6,2,19.0,0,586.0,10.0,0.0,30.0,0.0,02,626.0
8228,0,1,6,1,28.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8229,0,0,6,2,44.0,0,857.0,0.0,1.0,8.0,17.0,02,883.0
8230,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8231,0,0,4,2,45.0,0,198.0,454.0,1.0,0.0,4.0,02,657.0
8232,1,0,0,0,25.0,0,0.0,145.0,1359.0,492.0,205.0,10,2201.0
8233,2,1,5,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8234,0,0,5,2,29.0,0,128.0,0.0,130.0,132.0,473.0,02,863.0
8235,0,1,6,0,21.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8236,1,0,2,0,13.0,0,1212.0,4485.0,0.0,4016.0,57.0,10,9770.0
8237,1,0,2,0,25.0,0,1369.0,310.0,3.0,4502.0,377.0,10,6561.0
8238,1,0,2,2,46.0,0,1384.0,229.0,0.0,1572.0,1.0,12,3186.0
8239,0,0,5,0,37.0,0,88.0,0.0,719.0,88.0,0.0,00,895.0
8241,2,0,4,2,29.0,0,230.0,0.0,1404.0,464.0,0.0,22,2098.0
8242,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8243,2,1,5,2,13.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8244,0,1,6,0,15.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
8245,0,0,5,2,42.0,0,4.0,0.0,0.0,0.0,792.0,02,796.0
8247,0,0,5,2,26.0,0,903.0,0.0,182.0,0.0,27.0,02,1112.0
8248,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8250,0,0,5,0,50.0,0,0.0,433.0,4.0,0.0,2020.0,00,2457.0
8251,2,1,5,2,28.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8252,1,0,3,2,24.0,0,3.0,2910.0,0.0,112.0,36.0,12,3061.0
8254,0,0,4,0,19.0,0,0.0,0.0,717.0,1.0,0.0,00,718.0
8255,0,0,5,2,20.0,0,735.0,0.0,0.0,41.0,1.0,02,777.0
8256,0,0,4,2,23.0,0,0.0,1204.0,40.0,0.0,375.0,02,1619.0
8259,2,0,4,2,16.0,0,1032.0,0.0,267.0,0.0,0.0,22,1299.0
8260,2,1,3,2,76.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8261,2,0,3,2,41.0,1,22.0,484.0,354.0,0.0,0.0,22,860.0
8262,0,0,6,1,24.0,0,726.0,3488.0,200.0,17.0,275.0,01,4706.0
8263,0,1,6,2,12.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8264,0,1,6,1,28.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8265,1,0,1,2,36.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
8266,2,1,5,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8268,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8270,1,0,2,2,32.0,0,0.0,2583.0,3.0,500.0,129.0,12,3215.0
8271,1,0,2,0,34.0,0,0.0,3126.0,0.0,112.0,15.0,10,3253.0
8272,1,0,2,1,38.0,1,0.0,2191.0,863.0,207.0,6262.0,11,9523.0
8274,1,1,2,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8275,1,1,2,2,25.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8276,0,0,4,0,24.0,0,0.0,784.0,5.0,0.0,1.0,00,790.0
8277,2,1,5,2,18.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8278,0,0,5,2,24.0,0,121.0,10.0,341.0,307.0,47.0,02,826.0
8279,1,1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8280,1,1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
8281,0,0,6,2,39.0,0,0.0,798.0,0.0,56.0,0.0,02,854.0
8282,0,1,6,2,31.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8283,0,0,6,2,33.0,0,0.0,116.0,412.0,379.0,0.0,02,907.0
8285,2,1,5,2,23.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8287,1,0,1,0,44.0,0,0.0,71.0,7148.0,427.0,394.0,10,8040.0
8288,0,0,4,2,22.0,0,0.0,0.0,0.0,0.0,906.0,02,906.0
8289,2,1,5,2,28.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8290,0,0,5,0,34.0,0,0.0,0.0,717.0,0.0,0.0,00,717.0
8292,0,0,5,2,26.0,0,1471.0,0.0,7.0,5.0,0.0,02,1483.0
8293,2,0,3,2,29.0,0,876.0,1.0,54.0,125.0,0.0,22,1056.0
8294,0,0,6,0,58.0,0,0.0,0.0,620.0,0.0,0.0,00,620.0
8295,0,1,6,2,4.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8296,0,0,6,1,1.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8298,0,0,6,1,27.0,0,0.0,0.0,0.0,1606.0,3675.0,01,5281.0
8299,0,0,5,2,24.0,0,1186.0,0.0,381.0,3.0,173.0,02,1743.0
8300,0,0,5,2,16.0,0,0.0,1332.0,0.0,0.0,0.0,02,1332.0
8301,0,0,5,2,28.0,0,0.0,16.0,496.0,318.0,0.0,02,830.0
8302,2,1,5,2,23.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8303,2,1,5,0,33.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
8304,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8305,0,0,6,2,6.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8306,0,0,6,2,19.0,0,23.0,659.0,0.0,15.0,113.0,02,810.0
8307,1,1,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8308,0,0,6,2,19.0,0,16.0,1739.0,9.0,5.0,8.0,02,1777.0
8309,0,0,6,2,18.0,0,0.0,0.0,0.0,0.0,810.0,02,810.0
8310,0,0,6,2,35.0,0,522.0,0.0,1.0,324.0,60.0,02,907.0
8311,2,0,4,2,32.0,1,0.0,0.0,0.0,0.0,0.0,22,0.0
8313,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8314,0,0,4,2,33.0,0,0.0,3.0,0.0,782.0,7.0,02,792.0
8315,0,0,6,2,20.0,0,0.0,1.0,32.0,755.0,21.0,02,809.0
8316,1,0,2,2,27.0,0,0.0,2481.0,0.0,3657.0,93.0,12,6231.0
8318,0,1,6,2,28.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8319,0,0,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8322,0,0,5,1,23.0,0,0.0,471.0,120.0,13.0,6.0,01,610.0
8323,0,0,5,2,23.0,0,0.0,0.0,0.0,912.0,41.0,02,953.0
8324,1,1,4,2,25.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
8326,2,1,5,2,35.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8327,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
8328,0,0,4,2,24.0,0,771.0,0.0,22.0,0.0,0.0,02,793.0
8329,2,0,4,2,26.0,1,1.0,445.0,170.0,614.0,68.0,22,1298.0
8330,2,0,5,2,37.0,0,528.0,0.0,1598.0,62.0,0.0,22,2188.0
8331,2,0,4,2,14.0,0,1737.0,0.0,336.0,0.0,0.0,22,2073.0
8332,1,0,2,2,36.0,0,0.0,3423.0,0.0,466.0,349.0,12,4238.0
8335,0,0,6,2,18.0,0,327.0,170.0,0.0,0.0,130.0,02,627.0
8338,2,1,5,2,34.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
8340,1,0,1,0,18.0,0,0.0,4715.0,0.0,36.0,995.0,10,5746.0
8341,0,0,6,1,73.0,0,1806.0,0.0,47.0,0.0,0.0,01,1853.0
8342,0,0,5,2,31.0,0,0.0,1524.0,0.0,0.0,0.0,02,1524.0
8343,0,0,5,2,25.0,0,0.0,0.0,0.0,6.0,1989.0,02,1995.0
8345,0,0,6,1,24.0,0,0.0,0.0,40.0,0.0,575.0,01,615.0
8347,0,1,6,2,21.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
8348,0,0,5,1,22.0,0,0.0,29.0,165.0,404.0,0.0,01,598.0
